1816,1816,72,48591.58,4240.9,0.09,0.5,0.08,0.92,19002.58,1589.13,18208.01,140782.25,7.41
1816,1816,73,43604.83,4166.51,0.1,0.5,0.09,0.91,17413.45,1588.01,16619.44,122574.24,7.04
1816,1816,74,39143.68,4014.93,0.1,0.5,0.1,0.9,15825.43,1544.02,15053.42,105954.8,6.7
1816,1816,75,34974.28,3802.58,0.11,0.5,0.1,0.9,14281.42,1472.69,13545.07,90901.38,6.37
1816,1816,76,31083.03,3594.94,0.12,0.5,0.11,0.89,12808.73,1400.42,12108.52,77356.3,6.04
1816,1816,77,27323.09,3408.41,0.12,0.5,0.12,0.88,11408.31,1339.57,10738.52,65247.79,5.72
1816,1816,78,23760.61,3243.0,0.14,0.5,0.13,0.87,10068.73,1286.45,9425.51,54509.27,5.41
1816,1816,79,22359.99,3098.69,0.14,0.5,0.13,0.87,8782.28,1138.2,8213.18,45083.76,5.13
1816,1816,80,17923.7,2962.6,0.17,0.5,0.15,0.85,7644.08,1167.04,7060.56,36870.58,4.82
1816,1816,81,15230.95,2783.2,0.18,0.5,0.17,0.83,6477.04,1084.49,5934.8,29810.02,4.6
1816,1816,82,12743.64,2547.61,0.2,0.5,0.18,0.82,5392.56,980.07,4902.52,23875.22,4.43
1816,1816,83,10463.43,2255.8,0.22,0.5,0.19,0.81,4412.48,858.72,3983.13,18972.7,4.3
1816,1816,84,8411.58,1907.78,0.23,0.5,0.2,0.8,3553.77,723.91,3191.81,14989.57,4.22
1816,1816,85,6648.09,1523.86,0.23,0.5,0.21,0.79,2829.85,581.96,2538.87,11797.76,4.17
1816,1816,86,5214.16,1185.17,0.23,0.5,0.2,0.8,2247.9,458.8,2018.5,9258.89,4.12
1816,1816,87,4073.3,912.01,0.22,0.5,0.2,0.8,1789.1,360.25,1608.97,7240.39,4.05
1816,1816,88,3195.06,704.38,0.22,0.5,0.2,0.8,1428.85,283.73,1286.98,5631.42,3.94
1816,1816,89,2534.8,562.28,0.22,0.5,0.2,0.8,1145.12,228.66,1030.79,4344.44,3.79
1816,1816,90,2022.06,475.73,0.24,0.5,0.21,0.79,916.47,192.92,820.0,3313.65,3.62
1816,1816,91,1610.46,404.88,0.25,0.5,0.22,0.78,723.54,161.59,642.75,2493.64,3.45
1816,1816,92,1266.68,339.76,0.27,0.5,0.24,0.76,561.95,132.91,495.5,1850.89,3.29
1816,1816,93,978.5,280.36,0.29,0.5,0.25,0.75,429.05,107.53,375.28,1355.39,3.16
1816,1816,94,743.01,226.7,0.31,0.5,0.26,0.74,321.52,85.11,278.96,980.11,3.05
1816,1816,95,546.9,178.93,0.31,0.5,0.27,0.73,236.4,63.85,204.48,701.15,2.97
1816,1816,96,390.0,137.78,0.32,0.5,0.28,0.72,172.55,47.98,148.56,496.67,2.88
1816,1816,97,273.96,103.42,0.33,0.5,0.29,0.71,124.57,35.64,106.75,348.11,2.79
1816,1816,98,186.07,75.83,0.34,0.5,0.29,0.71,88.93,26.17,75.84,241.36,2.71
1816,1816,99,121.8,55.04,0.36,0.5,0.3,0.7,62.76,18.98,53.27,165.52,2.64
1816,1816,100,82.35,31.88,0.37,0.5,0.31,0.69,43.78,13.6,36.98,112.25,2.56
1816,1816,101,57.66,22.75,0.38,0.5,0.32,0.68,30.18,9.62,25.37,75.26,2.49
1816,1816,102,40.12,16.03,0.39,0.5,0.33,0.67,20.56,6.72,17.2,49.89,2.43
1816,1816,103,27.61,11.15,0.4,0.5,0.34,0.66,13.84,4.64,11.52,32.69,2.36
1816,1816,104,19.07,7.67,0.41,0.5,0.34,0.66,9.2,3.16,7.62,21.17,2.3
1816,1816,105,13.03,5.21,0.43,0.5,0.35,0.65,6.04,2.12,4.98,13.56,2.25
1816,1816,106,8.62,3.49,0.44,0.5,0.36,0.64,3.91,1.41,3.21,8.58,2.19
1816,1816,107,5.59,2.3,0.45,0.5,0.37,0.63,2.5,0.92,2.04,5.37,2.14
1816,1816,108,3.71,1.5,0.46,0.5,0.38,0.62,1.58,0.6,1.28,3.33,2.1
1816,1816,109,2.49,0.97,0.48,0.5,0.38,0.62,0.99,0.38,0.8,2.04,2.07
1816,1816,110,1.88,0.61,0.49,2.05,1.0,0.0,0.61,0.61,1.24,1.24,2.05
1817,1817,0,436605.86,95159.99,0.22,0.3,0.19,0.81,100000.0,18907.26,86748.85,3825136.58,38.25
1817,1817,1,402907.52,21718.92,0.05,0.5,0.05,0.95,81092.74,4256.62,78964.43,3738387.74,46.1
1817,1817,2,376447.78,14531.41,0.04,0.5,0.04,0.96,76836.13,2909.82,75381.22,3659423.3,47.63
1817,1817,3,347218.59,9406.31,0.03,0.5,0.03,0.97,73926.31,1975.93,72938.34,3584042.08,48.48
1817,1817,4,335346.62,6343.65,0.02,0.5,0.02,0.98,71950.37,1348.31,71276.22,3511103.74,48.8
1817,1817,5,326418.91,5021.07,0.02,0.5,0.02,0.98,70602.06,1077.73,70063.2,3439827.52,48.72
