1,1921,1,44,1,1,,117.62,119.0,31873.78,30928.2,31756.16,15897.68,15444.27,0.01,0.01,0.01,0.5,80812.31,485.14,80569.74,2430076.3,
1,1921,1,45,1,1,,157.15,158.68,30809.2,30235.93,30652.05,15352.22,15091.52,0.01,0.01,0.01,0.5,80327.17,538.63,80057.86,2349506.56,
1,1921,1,46,1,1,,124.37,128.3,30077.25,29627.9,29952.88,14997.17,14792.57,0.01,0.01,0.01,0.5,79788.54,491.09,79543.0,2269448.7,
1,1921,1,47,1,1,,148.37,151.43,29499.6,28961.62,29351.23,14700.34,14455.57,0.01,0.01,0.01,0.5,79297.45,540.96,79026.97,2189905.7,
1,1921,1,48,1,1,,157.31,157.53,28810.19,28789.54,28652.88,14352.66,14368.52,0.01,0.01,0.01,0.5,78756.49,562.91,78475.03,2110878.73,
1,1921,1,49,1,1,,134.48,140.25,28632.01,28925.26,28497.53,14271.18,14439.26,0.01,0.01,0.01,0.5,78193.58,590.54,77898.31,2032403.7,
1,1921,1,50,1,1,,186.65,190.35,28785.01,28844.26,28598.36,14330.29,14390.4,0.01,0.01,0.01,0.5,77603.04,704.37,77250.85,1954505.39,
1,1921,1,51,1,1,,153.09,153.72,28653.91,27872.61,28500.82,14275.92,13910.68,0.01,0.01,0.01,0.5,76898.67,565.27,76616.03,1877254.53,
1,1921,1,52,1,1,,164.37,170.52,27718.89,26656.94,27554.52,13804.66,13300.05,0.01,0.01,0.01,0.5,76333.4,746.03,75960.39,1800638.5,
1,1921,1,53,1,1,,182.31,183.66,26486.42,25723.58,26304.11,13182.44,12831.18,0.01,0.01,0.01,0.5,75587.37,690.32,75242.21,1724678.11,
1,1921,1,54,1,1,,187.04,186.94,25539.92,25122.51,25352.88,12707.61,12530.1,0.01,0.01,0.01,0.5,74897.05,884.83,74454.64,1649435.9,
1,1921,1,55,1,1,,185.16,191.83,24935.57,24974.7,24750.41,12406.06,12455.38,0.02,0.01,0.01,0.5,74012.22,834.71,73594.87,1574981.26,
1,1921,1,56,1,1,,233.28,236.97,24782.87,24504.19,24549.59,12313.68,12212.6,0.02,0.01,0.01,0.5,73177.51,954.15,72700.44,1501386.39,
1,1921,1,57,1,1,,214.34,207.77,24267.22,23554.41,24052.88,12062.16,11742.58,0.02,0.01,0.01,0.5,72223.37,894.57,71776.08,1428685.95,
1,1921,1,58,1,1,,244.17,253.14,23346.64,22539.88,23102.47,11591.93,11227.75,0.02,0.01,0.01,0.5,71328.8,974.47,70841.57,1356909.86,
1,1921,1,59,1,1,,233.04,231.18,22286.74,21600.79,22053.7,11065.69,10761.86,0.02,0.01,0.01,0.5,70354.33,960.94,69873.87,1286068.3,
1,1921,1,60,1,1,,317.56,323.14,21369.61,20702.55,21052.05,10578.95,10297.42,0.03,0.02,0.02,0.5,69393.4,1158.18,68814.31,1216194.43,
1,1921,1,61,1,1,,226.53,234.69,20379.41,19189.96,20152.88,10114.2,9555.86,0.02,0.02,0.02,0.5,68235.22,1028.17,67721.13,1147380.12,
1,1921,1,62,1,1,,248.69,257.65,18955.27,17571.85,18706.58,9394.74,8742.98,0.03,0.02,0.02,0.5,67207.04,1279.79,66567.15,1079658.99,
1,1921,1,63,1,1,,260.5,269.9,17314.2,16560.46,17053.7,8570.27,8235.25,0.03,0.02,0.02,0.5,65927.25,1475.84,65189.33,1013091.84,
1,1921,1,64,1,1,,239.33,247.96,16290.56,15607.73,16051.23,8065.5,7762.54,0.03,0.02,0.02,0.5,64451.41,1461.11,63720.86,947902.51,
1,1921,1,65,1,1,,306.89,320.77,15359.77,14304.72,15052.88,7577.59,7098.9,0.04,0.03,0.03,0.5,62990.3,1810.39,62085.11,884181.65,
1,1921,1,66,1,1,,229.43,239.81,13983.95,12471.41,13754.52,6915.5,6195.74,0.04,0.03,0.03,0.5,61179.91,1557.61,60401.11,822096.54,
1,1921,1,67,1,1,,225.02,235.2,12231.6,10650.93,12006.58,6040.79,5286.26,0.04,0.03,0.03,0.5,59622.31,1761.6,58741.51,761695.43,
1,1921,1,68,1,1,,210.8,220.34,10415.73,9380.59,10204.93,5137.6,4653.57,0.04,0.04,0.04,0.5,57860.71,2114.72,56803.35,702953.93,
